Year,Month,Day,Seat,Observer,Stratum,Transect,Segment,Flight_Dir,A_G_Name,Wind_Dir,Wind_Vel,Sky,Filename,Lat,Lon,Time,Delay,Species,Num,Obs_Type,Distance,Behavior,Code,Notes
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.7046,-154.092,51861,1.04,NOPI,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.7046,-154.092,51863.1,3.16,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.7049,-154.061,51886.9,0.31,BRAN,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.7051,-154.0505,51896.9,1.05,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.7052,-154.0481,51899.1,2.18,NOPI,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.7047,-153.9941,51945.4,2.15,JAEG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.7047,-153.9851,51951.9,0.57,SAGU,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.7048,-153.9645,51970.1,0.29,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.7051,-153.9496,51983.2,0.7,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.7057,-153.9125,52018.3,0,SAGU,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.7053,-153.8952,52031.1,2.32,SNGO,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.7053,-153.8776,52043.9,0.09,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.7053,-153.8776,52043.9,0.09,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,16,NA,90,NA,NE,11,CLR,ACP19031,70.705,-153.8634,52056.8,0.27,END,16,open,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.704,-153.434,52418.4,0.98,START,17,open,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7039,-153.4304,52421.1,0.23,SNOW,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7039,-153.4196,52430.8,1.79,JAEG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7039,-153.4196,52430.8,1.79,SNOW,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7038,-153.4077,52440.1,0.73,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7037,-153.3979,52447.5,0.05,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7036,-153.3932,52451.9,0.91,JAEG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7035,-153.3801,52463.4,0.84,JAEG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7034,-153.365,52475.9,0.64,SNGO,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7034,-153.3435,52496,2.22,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7034,-153.3315,52503.5,0.49,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7033,-153.3278,52507.4,0.9,SAGU,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7033,-153.3278,52507.4,0.9,SAGU,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7033,-153.3278,52507.4,0.9,LTDU,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7033,-153.3278,52507.4,0.9,SAGU,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7032,-153.3218,52511.5,0.45,BRAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.703,-153.3018,52528.9,0.47,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.703,-153.2746,52552.6,0.99,KIEI,2,flkdrake,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.703,-153.2746,52552.6,0.99,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.703,-153.2746,52552.6,0.99,SNOW,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7029,-153.2522,52570.6,0.55,JAEG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7028,-153.2441,52577.9,0.88,SAGU,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7027,-153.1956,52620.4,0.59,JAEG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7028,-153.113,52691.3,0.94,SWAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7028,-153.113,52691.3,0.94,SWAN,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7026,-153.0917,52709.6,0.75,BRAN,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7026,-153.0917,52709.6,0.75,BRAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7026,-153.0917,52709.6,0.75,BRAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7025,-153.0834,52716,0.21,BRAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7025,-153.0834,52716,0.21,BRAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7016,-152.9768,52806,0.02,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7016,-152.9744,52809.6,1.36,JAEG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7016,-152.9697,52813.1,0.17,SWAN,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7013,-152.9377,52841.6,2.06,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7013,-152.9257,52850,0.1,JAEG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7012,-152.9137,52859.5,0.38,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7008,-152.8446,52918.1,1.14,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7006,-152.8387,52923.5,0.75,GWFG,2,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7003,-152.8233,52936,0.54,BRAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7002,-152.801,52954.3,0.29,PALO,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7001,-152.795,52960.3,0.48,GLGU,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6999,-152.7606,52989.4,0.68,SWAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7001,-152.7465,53000.6,0.32,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.7002,-152.7285,53016.3,0.97,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6986,-152.5892,53133,0.87,SWAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6986,-152.5869,53135.1,0.61,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6986,-152.5869,53135.1,0.61,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6986,-152.5869,53135.1,0.61,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6986,-152.5869,53135.1,0.61,GWFG,3,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6986,-152.5797,53142.2,2,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6982,-152.5522,53164.4,1.09,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6983,-152.5461,53168.6,0.6,JAEG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6982,-152.5377,53175.4,0.46,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6982,-152.5365,53177.1,1.08,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.698,-152.5174,53195,2.77,SNGO,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6979,-152.5091,53201,1.85,GWFG,2,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6979,-152.5091,53201,1.85,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6978,-152.4994,53207.3,0.04,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6975,-152.4693,53233.2,0.45,KIEI,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6975,-152.4669,53235,1.13,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6974,-152.4633,53237.6,0.23,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6974,-152.4537,53245.8,0.36,KIEI,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6974,-152.4537,53245.8,0.36,LTDU,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6972,-152.4476,53251.1,1.09,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,17,NA,91,NA,NE,11,CLR,ACP19032,70.6968,-152.4113,53281.5,1.43,END,17,open,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7374,-152.3536,53421.8,0.59,START,15,open,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7383,-152.3936,53454.5,2.09,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7383,-152.3936,53454.5,2.09,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7383,-152.3936,53454.5,2.09,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7385,-152.4012,53459.4,1.2,SWAN,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7385,-152.4012,53459.4,1.2,SNGO,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7385,-152.4012,53459.4,1.2,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7387,-152.4126,53468.6,1.15,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7388,-152.4264,53479.5,1.6,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7388,-152.4264,53479.5,1.6,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7397,-152.4619,53507.4,0.61,GWFG,2,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7402,-152.495,53533.2,1.03,LTDU,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7405,-152.5123,53546.4,0.31,NOPI,2,flkdrake,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7407,-152.5234,53557.1,1.79,NOPI,2,flkdrake,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7417,-152.5698,53593,0.63,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7417,-152.5884,53607.7,0.32,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7416,-152.5948,53612,0,NOPI,8,flkdrake,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7417,-152.5999,53617.1,0.46,NOPI,4,flkdrake,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7419,-152.6313,53641.8,0.89,LTDU,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7428,-152.7521,53738.8,0.73,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7428,-152.7609,53745.9,0.82,ARTE,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7428,-152.7609,53745.9,0.82,SAGU,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7428,-152.776,53759,1.23,PALO,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7432,-152.8124,53787.2,0.54,SAGU,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7433,-152.8188,53793.1,1.78,ARTE,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7433,-152.8188,53793.1,1.78,ARTE,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7433,-152.8188,53793.1,1.78,SAGU,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7434,-152.8379,53806.5,0.2,JAEG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7435,-152.8571,53822.1,0.78,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7432,-152.8799,53840.6,0.74,BRAN,2,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.744,-152.9762,53916.5,0.34,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.744,-152.9787,53918.5,0,JAEG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7446,-153.0098,53944.5,1.75,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7446,-153.0161,53949.1,0.59,SNGO,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7446,-153.0161,53949.1,0.59,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7446,-153.0161,53949.1,0.59,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7444,-153.1121,54025.2,0.33,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7444,-153.1182,54029.6,0.13,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7444,-153.1182,54029.6,0.13,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7445,-153.1207,54032.2,0.34,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7446,-153.1372,54044.7,0.14,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7446,-153.1372,54044.7,0.14,SNGO,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.745,-153.1817,54079.6,0.34,SWAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7451,-153.1894,54086,0.98,JAEG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7452,-153.223,54112.1,0.45,LTDU,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7452,-153.2435,54128.3,0.53,JAEG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7452,-153.2564,54137.6,0.54,JAEG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7454,-153.3013,54173.9,1,GLGU,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7454,-153.3063,54176.8,0.5,SAGU,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7456,-153.319,54188.2,1.48,SNGO,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7469,-153.5377,54361.6,0.24,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.747,-153.5602,54382.6,2.77,SAGU,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7472,-153.5717,54388.1,0.19,ARTE,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7472,-153.5792,54396,1.16,GWFG,3,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7466,-153.6419,54445.6,0.95,GWFG,13,open,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.747,-153.6671,54465.1,0.84,SWAN,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7471,-153.7321,54517.1,1.98,NOPI,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7471,-153.7423,54523.7,0.45,SWAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7471,-153.7707,54545.6,0.36,JAEG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.747,-153.8318,54595,1.24,PALO,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.747,-153.8963,54645.7,1.07,GWFG,3,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7471,-153.9194,54662.6,0.67,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7471,-153.9705,54702.5,0.05,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.747,-153.9809,54711.1,0.49,GWFG,3,open,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.747,-153.9809,54711.1,0.49,GWFG,3,open,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.747,-153.9809,54711.1,0.49,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.747,-153.9848,54715.9,3.01,GWFG,3,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.747,-154.0344,54752.9,0.66,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7469,-154.0649,54776.6,0.06,SAGU,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.747,-154.0811,54790.1,0.84,SAGU,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7471,-154.0849,54793.6,0.93,SWAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7471,-154.0898,54798,1.87,BRAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7472,-154.0974,54802.9,0.92,BRAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7472,-154.0974,54802.9,0.92,BRAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7472,-154.0974,54802.9,0.92,BRAN,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7473,-154.16,54855.8,3.02,GWFG,3,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7473,-154.1713,54861.7,0.83,KIEI,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7473,-154.1914,54880.8,3.69,BRAN,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7472,-154.2042,54888.3,0.78,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7473,-154.3356,54990.2,0.94,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7472,-154.3369,54992.6,2.18,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7472,-154.3642,55012.5,1.23,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7471,-154.3798,55025.4,2.58,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7471,-154.3916,55032.5,0.42,SNGO,10,open,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7472,-154.3968,55036.8,0.07,SNGO,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7472,-154.3968,55036.8,0.07,GWFG,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7472,-154.3968,55036.8,0.07,GWFG,1,single,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.747,-154.4191,55054,1.05,SNGO,2,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,15,NA,271,NA,NE,11,CLR,ACP19033,70.7468,-154.4257,55059.3,0.56,END,15,open,NA,NA,1,
2019,6,14,LF,HMW,NA,14,NA,91,NA,NE,11,CLR,ACP19034,70.7895,-154.432,55273,3.82,START,14,open,NA,NA,1,
2019,6,14,LF,HMW,NA,14,NA,91,NA,NE,11,CLR,ACP19034,70.7895,-154.4179,55281.6,0.84,SNGO,2,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,14,NA,91,NA,NE,11,CLR,ACP19034,70.7895,-154.411,55288.2,0.56,SPEI,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,14,NA,91,NA,NE,11,CLR,ACP19034,70.7895,-154.4075,55292.1,2.15,SNGO,1,pair,NA,NA,1,
2019,6,14,LF,HMW,NA,14,NA,91,NA,NE,11,CLR,ACP19034,70.7895,-154.4075,55292.1,2.15,LTDU,1,pair,NA,NA,1,
